stasiun,pm10,so2,co,o3,no2,critical,categori,year,kmeans_label
3,78.0,24.0,11.0,66.0,4.0,0,1,2020,5
3,79.0,23.0,13.0,70.0,5.0,0,1,2020,5
3,63.0,22.0,8.0,74.0,4.0,3,1,2020,5
3,73.0,22.0,19.0,45.0,5.0,0,1,2020,5
3,58.0,23.0,14.0,47.0,6.0,0,1,2020,5
3,65.0,23.0,13.0,52.0,5.0,0,1,2020,5
3,67.0,24.0,9.0,45.0,4.0,0,1,2020,5
3,61.0,24.0,13.0,40.0,6.0,0,1,2020,5
3,56.0,23.0,8.0,44.0,4.0,0,1,2020,5
3,65.0,25.0,10.0,48.0,5.0,0,1,2020,5
3,86.0,23.0,18.0,53.0,5.0,0,1,2020,5
3,59.0,22.0,17.0,64.0,4.0,3,1,2020,5
3,67.0,25.0,14.0,51.0,3.0,0,1,2020,5
3,63.0,22.0,11.0,47.0,4.0,0,1,2020,5
3,52.0,27.0,5.0,26.0,4.0,0,1,2020,5
3,66.0,26.0,13.0,49.0,5.0,0,1,2020,5
3,59.0,24.0,10.0,73.0,4.0,3,1,2020,5
3,70.0,24.0,15.0,69.0,5.0,0,1,2020,5
3,57.0,24.0,12.0,87.0,4.0,3,1,2020,5
3,63.0,23.0,12.0,53.0,5.0,0,1,2020,5
3,55.0,25.0,7.0,67.0,4.0,3,1,2020,5
3,59.0,24.0,10.0,78.0,4.0,3,1,2020,5
3,59.0,24.0,8.0,65.0,4.0,3,1,2020,5
3,58.0,26.0,8.0,52.0,6.0,0,1,2020,5
3,62.0,26.0,9.0,61.0,5.0,0,1,2020,5
3,68.0,25.0,13.0,76.0,5.0,3,1,2020,5
3,95.0,26.0,18.0,84.0,8.0,0,1,2020,5
3,73.0,27.0,7.0,69.0,5.0,0,1,2020,5
3,86.0,26.0,13.0,81.0,5.0,0,1,2020,5
3,88.0,27.0,13.0,72.0,5.0,0,1,2020,5
3,79.0,28.0,9.0,70.0,3.0,0,1,2020,5
3,74.0,25.0,8.0,66.0,2.0,0,1,2020,5
3,81.0,25.0,10.0,62.0,3.0,0,1,2020,5
3,96.0,26.0,11.0,47.0,4.0,0,1,2020,5
3,81.0,24.0,16.0,37.0,4.0,0,1,2020,5
3,75.0,23.0,17.0,64.0,10.0,0,1,2020,5
3,80.0,32.0,20.0,75.0,11.0,0,1,2020,5
3,62.0,30.0,6.0,46.0,6.0,0,1,2020,5
3,71.0,32.0,5.0,44.0,7.0,0,1,2020,5
3,84.0,31.0,13.0,49.0,10.0,0,1,2020,5
3,72.0,32.0,17.0,64.0,10.0,0,1,2020,5
3,79.0,31.0,15.0,45.0,9.0,0,1,2020,5
3,74.0,33.0,11.0,48.0,10.0,0,1,2020,5
3,57.0,31.0,7.0,57.0,7.0,0,1,2020,5
3,55.0,31.0,6.0,64.0,6.0,3,1,2020,5
3,84.0,33.0,14.0,56.0,10.0,0,1,2020,5
3,70.0,33.0,6.0,59.0,7.0,0,1,2020,5
3,74.0,33.0,11.0,66.0,8.0,0,1,2020,5
3,69.0,33.0,8.0,83.0,8.0,3,1,2020,5
3,71.0,33.0,10.0,55.0,9.0,0,1,2020,5
3,71.0,34.0,9.0,91.0,8.0,2,1,2020,5
3,77.0,32.0,10.0,83.0,9.0,2,1,2020,5
3,66.0,32.0,6.0,43.0,6.0,0,1,2020,5
3,70.0,32.0,8.0,82.0,6.0,2,1,2020,5
3,75.0,35.0,10.0,94.0,8.0,2,1,2020,5
3,78.0,35.0,9.0,51.0,8.0,0,1,2020,5
3,82.0,36.0,6.0,60.0,7.0,0,1,2020,5
3,77.0,33.0,4.0,86.0,6.0,2,1,2020,5
3,89.0,34.0,13.0,82.0,11.0,0,1,2020,5
3,67.0,33.0,7.0,87.0,6.0,2,1,2020,5
3,72.0,34.0,8.0,89.0,5.0,2,1,2020,5
3,69.0,37.0,6.0,70.0,7.0,2,1,2020,5
3,67.0,33.0,9.0,94.0,7.0,2,1,2020,5
3,65.0,36.0,8.0,84.0,9.0,2,1,2020,5
3,70.0,34.0,7.0,57.0,6.0,0,1,2020,5
3,88.0,34.0,8.0,63.0,6.0,0,1,2020,5
3,73.0,36.0,5.0,35.0,5.0,0,1,2020,5
3,65.0,33.0,18.0,77.0,8.0,2,1,2020,5
3,62.0,33.0,8.0,58.0,7.0,0,1,2020,5
3,73.0,33.0,15.0,84.0,10.0,2,1,2020,5
3,74.0,37.0,11.0,80.0,8.0,2,1,2020,5
3,73.0,35.0,16.0,92.0,7.0,2,1,2020,5
3,70.0,36.0,17.0,74.0,11.0,2,1,2020,5
3,74.0,37.0,6.0,63.0,8.0,0,1,2020,5
3,68.0,38.0,6.0,97.0,10.0,2,1,2020,5
3,53.0,38.0,16.0,55.0,10.0,2,1,2020,5
3,49.0,36.0,8.0,38.0,5.0,0,0,2020,5
3,46.0,38.0,14.0,69.0,7.0,2,1,2020,5
3,54.0,39.0,12.0,79.0,7.0,2,1,2020,5
3,51.0,38.0,13.0,64.0,10.0,2,1,2020,5
3,80.0,41.0,22.0,62.0,11.0,0,1,2020,5
3,64.0,41.0,19.0,61.0,9.0,0,1,2020,5
3,67.0,40.0,30.0,55.0,10.0,0,1,2020,5
3,68.0,41.0,24.0,80.0,11.0,2,1,2020,5
3,82.0,41.0,15.0,68.0,8.0,0,1,2020,5
3,79.0,41.0,13.0,75.0,10.0,0,1,2020,5
3,61.0,41.0,6.0,57.0,7.0,0,1,2020,5
3,57.0,42.0,5.0,42.0,7.0,0,1,2020,5
3,67.0,43.0,10.0,81.0,7.0,2,1,2020,5
3,59.0,44.0,7.0,50.0,6.0,0,1,2020,5
3,64.0,41.0,9.0,47.0,5.0,0,1,2020,5
3,60.0,42.0,14.0,88.0,9.0,2,1,2020,5
3,59.0,42.0,15.0,69.0,11.0,2,1,2020,5
3,77.0,42.0,26.0,74.0,12.0,0,1,2020,5
3,62.0,44.0,7.0,42.0,7.0,0,1,2020,5
3,67.0,41.0,31.0,44.0,7.0,0,1,2020,5
3,66.0,42.0,41.0,57.0,10.0,0,1,2020,5
3,69.0,42.0,23.0,64.0,8.0,0,1,2020,5
3,51.0,42.0,14.0,61.0,7.0,2,1,2020,5
3,52.0,41.0,21.0,46.0,8.0,0,1,2020,5
3,60.0,42.0,23.0,93.0,7.0,2,1,2020,5
3,47.0,43.0,8.0,78.0,7.0,2,1,2020,5
3,46.0,40.0,9.0,58.0,5.0,2,1,2020,5
3,38.0,40.0,10.0,41.0,6.0,2,0,2020,5
3,31.0,41.0,10.0,47.0,6.0,2,0,2020,5
3,40.0,45.0,10.0,54.0,7.0,2,1,2020,5
3,56.0,34.0,18.0,43.0,7.0,0,1,2020,5
3,51.0,36.0,11.0,38.0,7.0,0,1,2020,5
4,55.0,28.0,22.0,46.0,6.0,0,1,2020,5
4,52.0,22.0,19.0,36.0,8.0,0,1,2020,5
4,53.0,22.0,9.0,65.0,5.0,2,1,2020,5
4,58.0,23.0,19.0,67.0,10.0,2,1,2020,5
4,75.0,32.0,28.0,64.0,13.0,0,1,2020,5
4,54.0,26.0,16.0,85.0,11.0,2,1,2020,5
4,60.0,23.0,22.0,83.0,10.0,2,1,2020,5
4,57.0,26.0,12.0,69.0,7.0,2,1,2020,5
4,43.0,28.0,7.0,50.0,7.0,2,0,2020,5
4,47.0,25.0,11.0,55.0,7.0,2,1,2020,5
4,43.0,27.0,9.0,64.0,8.0,2,1,2020,5
4,58.0,24.0,14.0,78.0,7.0,2,1,2020,5
4,49.0,28.0,8.0,55.0,7.0,2,1,2020,5
4,55.0,24.0,22.0,60.0,8.0,2,1,2020,5
4,51.0,23.0,21.0,50.0,8.0,0,1,2020,5
4,61.0,32.0,19.0,69.0,9.0,2,1,2020,5
4,34.0,37.0,8.0,56.0,9.0,2,1,2020,5
0,34.0,49.0,15.0,17.0,11.0,1,1,2021,5
0,31.0,49.0,10.0,24.0,11.0,1,1,2021,5
1,30.0,38.0,4.0,55.0,15.0,3,1,2021,5
1,34.0,39.0,4.0,49.0,10.0,3,0,2021,5
1,28.0,38.0,11.0,42.0,15.0,3,0,2021,5
1,31.0,38.0,8.0,53.0,9.0,3,1,2021,5
1,36.0,39.0,9.0,48.0,9.0,3,0,2021,5
1,30.0,40.0,10.0,33.0,10.0,1,0,2021,5
1,46.0,46.0,9.0,61.0,7.0,3,1,2021,5
1,56.0,49.0,12.0,66.0,19.0,3,1,2021,5
1,64.0,49.0,9.0,44.0,13.0,0,1,2021,5
1,61.0,49.0,9.0,59.0,20.0,0,1,2021,5
1,63.0,49.0,8.0,65.0,18.0,3,1,2021,5
1,36.0,48.0,8.0,55.0,9.0,3,1,2021,5
1,36.0,49.0,8.0,47.0,15.0,1,0,2021,5
1,71.0,49.0,12.0,65.0,22.0,0,1,2021,5
1,50.0,49.0,11.0,50.0,26.0,1,1,2021,5
1,54.0,49.0,14.0,49.0,26.0,1,1,2021,5
1,33.0,33.0,8.0,51.0,22.0,3,1,2021,5
2,51.0,26.0,14.0,48.0,21.0,0,1,2021,5
2,59.0,29.0,10.0,33.0,20.0,0,1,2021,5
2,58.0,45.0,8.0,19.0,16.0,0,1,2021,5
2,71.0,49.0,8.0,25.0,19.0,0,1,2021,5
2,79.0,49.0,10.0,23.0,19.0,0,1,2021,5
2,50.0,47.0,4.0,14.0,11.0,0,0,2021,5
2,73.0,47.0,17.0,26.0,18.0,0,1,2021,5
2,75.0,49.0,14.0,43.0,21.0,0,1,2021,5
2,67.0,46.0,12.0,35.0,15.0,0,1,2021,5
2,87.0,46.0,16.0,38.0,17.0,0,1,2021,5
2,46.0,49.0,10.0,32.0,13.0,1,0,2021,5
2,61.0,49.0,13.0,31.0,22.0,0,1,2021,5
2,67.0,49.0,16.0,40.0,19.0,0,1,2021,5
2,37.0,49.0,17.0,13.0,18.0,1,1,2021,5
2,48.0,49.0,12.0,39.0,18.0,1,1,2021,5
2,29.0,42.0,4.0,27.0,6.0,1,0,2021,5
2,29.0,42.0,7.0,19.0,8.0,1,0,2021,5
2,46.0,43.0,10.0,35.0,11.0,0,0,2021,5
2,40.0,44.0,7.0,37.0,11.0,1,0,2021,5
2,60.0,21.0,15.0,19.0,13.0,0,1,2021,5
3,41.0,37.0,14.0,35.0,4.0,0,0,2021,5
3,44.0,38.0,38.0,59.0,3.0,2,1,2021,5
3,50.0,37.0,16.0,52.0,5.0,2,1,2021,5
3,45.0,36.0,16.0,24.0,3.0,0,0,2021,5
3,52.0,36.0,15.0,35.0,8.0,0,1,2021,5
3,73.0,32.0,29.0,66.0,6.0,0,1,2021,5
3,36.0,31.0,23.0,51.0,6.0,2,1,2021,5
3,51.0,29.0,17.0,57.0,4.0,2,1,2021,5
3,51.0,26.0,20.0,56.0,5.0,2,1,2021,5
3,47.0,27.0,18.0,38.0,7.0,0,0,2021,5
3,52.0,28.0,12.0,41.0,8.0,0,1,2021,5
3,54.0,25.0,16.0,33.0,8.0,0,1,2021,5
3,63.0,25.0,21.0,38.0,7.0,0,1,2021,5
3,52.0,41.0,19.0,31.0,14.0,0,1,2021,5
3,99.5,39.0,9.0,17.0,15.0,0,2,2021,5
4,53.0,25.0,12.0,32.0,21.0,0,1,2021,5
