stasiun,pm10,so2,co,o3,no2,critical,categori,year,kmeans_label
4,67.0,18.0,17.0,147.5,12.0,3,2,2020,0
4,63.0,16.0,16.0,134.0,8.0,3,2,2020,0
4,77.0,18.0,24.0,92.0,11.0,3,1,2020,0
4,69.0,17.0,19.0,90.0,8.0,3,1,2020,0
4,63.0,21.0,15.0,108.0,6.0,3,2,2020,0
4,58.0,19.0,11.0,119.0,5.0,3,2,2020,0
4,57.0,17.0,18.0,99.0,7.0,3,1,2020,0
4,57.0,20.0,12.0,134.0,7.0,3,2,2020,0
4,58.0,18.0,11.0,123.0,5.0,2,2,2020,0
4,58.0,19.0,14.0,140.0,7.0,2,2,2020,0
4,62.0,25.0,9.0,113.0,5.0,2,2,2020,0
4,57.0,18.0,10.0,141.0,4.0,2,2,2020,0
4,64.0,18.0,20.0,109.0,8.0,2,2,2020,0
4,62.0,18.0,12.0,128.0,6.0,2,2,2020,0
4,55.0,19.0,9.0,109.0,4.0,2,2,2020,0
4,50.0,18.0,12.0,117.0,8.0,2,2,2020,0
4,54.0,21.0,22.0,147.5,7.0,2,2,2020,0
4,55.0,20.0,12.0,111.0,7.0,2,2,2020,0
4,65.0,23.0,16.0,108.0,8.0,2,2,2020,0
4,66.0,20.0,18.0,118.0,8.0,2,2,2020,0
4,61.0,19.0,17.0,98.0,8.0,2,1,2020,0
4,43.0,25.0,9.0,146.0,7.0,2,2,2020,0
4,63.0,25.0,29.0,115.0,11.0,2,2,2020,0
4,59.0,24.0,24.0,111.0,8.0,2,2,2020,0
4,50.0,24.0,14.0,135.0,6.0,2,2,2020,0
4,55.0,25.0,11.0,104.0,6.0,2,2,2020,0
4,59.0,24.0,22.0,115.0,11.0,2,2,2020,0
1,62.0,14.0,26.0,134.0,14.0,3,2,2021,0
2,39.0,19.0,15.0,147.5,20.0,3,2,2021,0
